Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
5970,2025-01-20 18:58:14,333249623395,fraud_Lind-Buckridge,travel,891.85,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,29159,Manager,1980-01-01,trans_5970,1737379694,34.0,-118.0,1
5971,2024-01-18 18:58:14,366330841132,"fraud_Kutch, Hermiston and Farrell",misc_pos,183.55,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,954433,Scientist,1980-01-01,trans_5971,1705584494,34.0,-118.0,0
5972,2024-03-12 18:58:14,439735481486,"fraud_Heller, Gutmann and Zieme",shopping_pos,29.56,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,550424,Doctor,1980-01-01,trans_5972,1710250094,34.0,-118.0,0
5973,2025-11-10 18:58:14,693437105130,"fraud_Heller, Gutmann and Zieme",misc_pos,28.77,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,212724,Developer,1980-01-01,trans_5973,1762781294,34.0,-118.0,0
5974,2024-08-05 18:58:14,408916296100,fraud_Misc_Store,personal_care,122.72,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,559738,Teacher,1980-01-01,trans_5974,1722864494,34.0,-118.0,0
5975,2025-08-15 18:58:14,410725461355,fraud_Misc_Store,health_fitness,98.48,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,691085,Engineer,1980-01-01,trans_5975,1755264494,34.0,-118.0,0
5976,2025-09-04 18:58:14,860223247681,fraud_Keeling-Crist,misc_pos,62.46,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,846677,Artist,1980-01-01,trans_5976,1756992494,34.0,-118.0,0
5977,2025-12-18 18:58:14,894744334064,fraud_Misc_Store,gas_transport,119.93,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,739103,Sales,1980-01-01,trans_5977,1766064494,34.0,-118.0,0
5978,2024-01-24 18:58:14,930194423293,"fraud_Rippin, Kub and Mann",food_dining,16.53,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,20625,Scientist,1980-01-01,trans_5978,1706102894,34.0,-118.0,0
5979,2024-11-22 18:58:14,131618323852,"fraud_Heller, Gutmann and Zieme",personal_care,56.7,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,36340,Doctor,1980-01-01,trans_5979,1732282094,34.0,-118.0,0
5980,2025-10-18 18:58:14,462576229974,fraud_Keeling-Crist,shopping_pos,40.96,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,462992,Manager,1980-01-01,trans_5980,1760794094,34.0,-118.0,0
5981,2025-10-03 18:58:14,311821597631,"fraud_Rippin, Kub and Mann",grocery_pos,199.95,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,89621,Scientist,1980-01-01,trans_5981,1759498094,34.0,-118.0,0
5982,2025-08-30 18:58:14,925932802489,fraud_Keeling-Crist,kids_pets,29.84,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,575590,Accountant,1980-01-01,trans_5982,1756560494,34.0,-118.0,0
5983,2025-09-30 18:58:14,332921782167,fraud_Misc_Store,personal_care,156.01,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,363225,Scientist,1980-01-01,trans_5983,1759238894,34.0,-118.0,0
5984,2025-02-07 18:58:14,387186091556,fraud_Lind-Buckridge,misc_pos,63.12,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,447993,Developer,1980-01-01,trans_5984,1738934894,34.0,-118.0,0
5985,2025-10-14 18:58:14,893987176799,"fraud_Heller, Gutmann and Zieme",home,6.3,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,463024,Driver,1980-01-01,trans_5985,1760448494,34.0,-118.0,0
5986,2025-03-05 18:58:14,257781867195,fraud_Lind-Buckridge,misc_pos,161.09,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,287096,Sales,1980-01-01,trans_5986,1741181294,34.0,-118.0,0
5987,2024-04-26 18:58:14,732293082693,fraud_Misc_Store,travel,141.01,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,145825,Engineer,1980-01-01,trans_5987,1714138094,34.0,-118.0,0
5988,2025-06-23 18:58:14,780331522926,"fraud_Heller, Gutmann and Zieme",food_dining,97.42,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,666204,Driver,1980-01-01,trans_5988,1750685294,34.0,-118.0,0
5989,2025-05-28 18:58:14,918518855591,"fraud_Kutch, Hermiston and Farrell",misc_pos,226.43,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,337575,Accountant,1980-01-01,trans_5989,1748438894,34.0,-118.0,1
5990,2024-02-18 18:58:14,875067871916,fraud_Lind-Buckridge,food_dining,115.25,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,923203,Scientist,1980-01-01,trans_5990,1708262894,34.0,-118.0,0
5991,2024-04-14 18:58:14,692879023705,"fraud_Kutch, Hermiston and Farrell",gas_transport,188.16,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,113872,Driver,1980-01-01,trans_5991,1713101294,34.0,-118.0,0
5992,2024-03-19 18:58:14,856281517852,"fraud_Kutch, Hermiston and Farrell",travel,46.23,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,421746,Teacher,1980-01-01,trans_5992,1710854894,34.0,-118.0,0
5993,2024-05-24 18:58:14,455607835069,fraud_Misc_Store,personal_care,138.01,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,80044,Manager,1980-01-01,trans_5993,1716557294,34.0,-118.0,0
5994,2025-09-06 18:58:14,175407851523,fraud_Lind-Buckridge,entertainment,133.58,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,73744,Teacher,1980-01-01,trans_5994,1757165294,34.0,-118.0,0
5995,2024-12-09 18:58:14,693100871998,"fraud_Rippin, Kub and Mann",shopping_pos,11.27,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,400022,Accountant,1980-01-01,trans_5995,1733750894,34.0,-118.0,0
5996,2024-01-19 18:58:14,744622098244,fraud_Lind-Buckridge,travel,58.3,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,83299,Driver,1980-01-01,trans_5996,1705670894,34.0,-118.0,0
5997,2025-06-06 18:58:14,814276614354,fraud_Misc_Store,misc_net,182.64,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,303772,Scientist,1980-01-01,trans_5997,1749216494,34.0,-118.0,0
5998,2025-01-06 18:58:14,174951088302,fraud_Lind-Buckridge,entertainment,93.25,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,8360,Scientist,1980-01-01,trans_5998,1736170094,34.0,-118.0,0
5999,2025-10-19 18:58:14,145903956957,fraud_Keeling-Crist,personal_care,172.22,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,784262,Driver,1980-01-01,trans_5999,1760880494,34.0,-118.0,0
6000,2025-06-03 18:58:14,736174187247,fraud_Misc_Store,misc_net,630.91,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,911460,Accountant,1980-01-01,trans_6000,1748957294,34.0,-118.0,1
6001,2025-10-24 18:58:14,248239270317,"fraud_Heller, Gutmann and Zieme",kids_pets,94.18,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,54418,Engineer,1980-01-01,trans_6001,1761312494,34.0,-118.0,0
6002,2024-11-14 18:58:14,206415285240,fraud_Keeling-Crist,personal_care,12.34,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,381052,Teacher,1980-01-01,trans_6002,1731590894,34.0,-118.0,0
6003,2024-02-27 18:58:14,828612526949,fraud_Misc_Store,misc_net,52.59,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,460207,Accountant,1980-01-01,trans_6003,1709040494,34.0,-118.0,0
6004,2024-05-20 18:58:14,633746442468,fraud_Misc_Store,food_dining,127.23,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,688637,Driver,1980-01-01,trans_6004,1716211694,34.0,-118.0,0
6005,2024-10-20 18:58:14,836763178899,fraud_Misc_Store,misc_pos,171.23,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,620341,Engineer,1980-01-01,trans_6005,1729430894,34.0,-118.0,0
6006,2024-12-28 18:58:14,114500084801,"fraud_Kutch, Hermiston and Farrell",gas_transport,40.64,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,842696,Teacher,1980-01-01,trans_6006,1735392494,34.0,-118.0,0
6007,2024-03-11 18:58:14,506003888964,"fraud_Rippin, Kub and Mann",misc_net,199.32,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,88160,Teacher,1980-01-01,trans_6007,1710163694,34.0,-118.0,0
6008,2025-12-08 18:58:14,133106441946,"fraud_Rippin, Kub and Mann",misc_pos,50.17,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,695499,Sales,1980-01-01,trans_6008,1765200494,34.0,-118.0,0
6009,2025-05-31 18:58:14,841041064615,fraud_Keeling-Crist,entertainment,112.92,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,55820,Accountant,1980-01-01,trans_6009,1748698094,34.0,-118.0,0
6010,2025-06-02 18:58:14,997330951646,fraud_Misc_Store,food_dining,197.15,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,254289,Developer,1980-01-01,trans_6010,1748870894,34.0,-118.0,0
6011,2024-05-19 18:58:14,655005331872,fraud_Misc_Store,misc_pos,62.03,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,966804,Accountant,1980-01-01,trans_6011,1716125294,34.0,-118.0,0
6012,2024-01-12 18:58:14,424961008953,"fraud_Kutch, Hermiston and Farrell",health_fitness,99.36,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,100225,Doctor,1980-01-01,trans_6012,1705066094,34.0,-118.0,0
6013,2025-06-09 18:58:14,667546641717,"fraud_Heller, Gutmann and Zieme",home,140.24,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,311699,Driver,1980-01-01,trans_6013,1749475694,34.0,-118.0,0
6014,2025-03-06 18:58:14,659226146386,fraud_Misc_Store,personal_care,138.05,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,566643,Engineer,1980-01-01,trans_6014,1741267694,34.0,-118.0,0
6015,2024-04-12 18:58:14,223104475496,fraud_Misc_Store,entertainment,55.29,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,986061,Teacher,1980-01-01,trans_6015,1712928494,34.0,-118.0,0
6016,2024-09-29 18:58:14,942328882093,fraud_Keeling-Crist,gas_transport,84.58,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,275163,Driver,1980-01-01,trans_6016,1727616494,34.0,-118.0,0
6017,2025-08-25 18:58:14,408626461133,fraud_Misc_Store,grocery_pos,458.04,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,747557,Manager,1980-01-01,trans_6017,1756128494,34.0,-118.0,1
6018,2024-07-21 18:58:14,332079026987,fraud_Keeling-Crist,shopping_pos,531.99,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,875814,Scientist,1980-01-01,trans_6018,1721568494,34.0,-118.0,1
6019,2025-03-29 18:58:14,128640223097,fraud_Misc_Store,misc_pos,133.44,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,287573,Sales,1980-01-01,trans_6019,1743254894,34.0,-118.0,0
6020,2025-11-07 18:58:14,707930572424,"fraud_Heller, Gutmann and Zieme",grocery_pos,155.73,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,120105,Engineer,1980-01-01,trans_6020,1762522094,34.0,-118.0,0
6021,2025-01-27 18:58:14,415943578682,fraud_Misc_Store,kids_pets,53.78,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,304517,Driver,1980-01-01,trans_6021,1737984494,34.0,-118.0,0
6022,2024-12-30 18:58:14,937311369813,"fraud_Kutch, Hermiston and Farrell",shopping_pos,99.06,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,317440,Doctor,1980-01-01,trans_6022,1735565294,34.0,-118.0,0
6023,2024-08-16 18:58:14,374627970079,fraud_Lind-Buckridge,entertainment,53.99,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,413401,Engineer,1980-01-01,trans_6023,1723814894,34.0,-118.0,0
6024,2025-04-10 18:58:14,504393562461,"fraud_Heller, Gutmann and Zieme",home,178.55,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,95618,Sales,1980-01-01,trans_6024,1744291694,34.0,-118.0,0
6025,2025-05-05 18:58:14,528135187901,fraud_Keeling-Crist,misc_pos,118.9,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,601598,Accountant,1980-01-01,trans_6025,1746451694,34.0,-118.0,0
6026,2024-11-14 18:58:14,886828447430,"fraud_Rippin, Kub and Mann",home,116.6,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,432679,Teacher,1980-01-01,trans_6026,1731590894,34.0,-118.0,0
6027,2025-03-12 18:58:14,255706735098,"fraud_Rippin, Kub and Mann",food_dining,624.16,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,850113,Manager,1980-01-01,trans_6027,1741786094,34.0,-118.0,1
6028,2024-08-25 18:58:14,425747562251,fraud_Misc_Store,misc_pos,180.26,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,271123,Teacher,1980-01-01,trans_6028,1724592494,34.0,-118.0,0
6029,2024-05-31 18:58:14,601879496396,"fraud_Rippin, Kub and Mann",travel,54.92,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,594638,Accountant,1980-01-01,trans_6029,1717162094,34.0,-118.0,0
6030,2025-03-13 18:58:14,139431421297,"fraud_Kutch, Hermiston and Farrell",travel,114.29,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,290082,Manager,1980-01-01,trans_6030,1741872494,34.0,-118.0,0
6031,2024-01-21 18:58:14,772440036959,"fraud_Heller, Gutmann and Zieme",gas_transport,198.2,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,523277,Developer,1980-01-01,trans_6031,1705843694,34.0,-118.0,1
6032,2024-01-07 18:58:14,934238006015,fraud_Misc_Store,grocery_pos,39.14,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,605066,Manager,1980-01-01,trans_6032,1704634094,34.0,-118.0,0
6033,2025-04-25 18:58:14,954306453638,fraud_Lind-Buckridge,food_dining,181.22,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,260965,Artist,1980-01-01,trans_6033,1745587694,34.0,-118.0,0
6034,2024-05-10 18:58:14,154324358249,fraud_Keeling-Crist,home,36.74,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,516454,Accountant,1980-01-01,trans_6034,1715347694,34.0,-118.0,0
6035,2024-12-28 18:58:14,769345044076,fraud_Lind-Buckridge,misc_pos,647.35,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,625015,Sales,1980-01-01,trans_6035,1735392494,34.0,-118.0,1
6036,2024-06-19 18:58:14,917002696108,"fraud_Rippin, Kub and Mann",misc_net,77.1,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,172485,Engineer,1980-01-01,trans_6036,1718803694,34.0,-118.0,0
6037,2025-08-17 18:58:14,967077869752,fraud_Misc_Store,shopping_pos,195.54,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,796852,Engineer,1980-01-01,trans_6037,1755437294,34.0,-118.0,0
6038,2025-09-04 18:58:14,674552809025,fraud_Misc_Store,kids_pets,77.46,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,549403,Scientist,1980-01-01,trans_6038,1756992494,34.0,-118.0,0
6039,2025-02-09 18:58:14,863469644181,fraud_Keeling-Crist,personal_care,30.22,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,339840,Driver,1980-01-01,trans_6039,1739107694,34.0,-118.0,0
6040,2025-09-23 18:58:14,764041446335,"fraud_Rippin, Kub and Mann",health_fitness,43.99,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,116532,Engineer,1980-01-01,trans_6040,1758634094,34.0,-118.0,0
6041,2024-01-20 18:58:14,673715517678,"fraud_Kutch, Hermiston and Farrell",travel,111.99,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,58740,Teacher,1980-01-01,trans_6041,1705757294,34.0,-118.0,0
6042,2025-12-16 18:58:14,350649561700,"fraud_Kutch, Hermiston and Farrell",entertainment,130.9,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,248988,Sales,1980-01-01,trans_6042,1765891694,34.0,-118.0,0
6043,2024-12-05 18:58:14,922614216689,fraud_Misc_Store,misc_pos,174.56,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,868729,Manager,1980-01-01,trans_6043,1733405294,34.0,-118.0,0
6044,2024-05-05 18:58:14,705172423380,fraud_Lind-Buckridge,kids_pets,116.77,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,356911,Driver,1980-01-01,trans_6044,1714915694,34.0,-118.0,0
6045,2025-08-02 18:58:14,921746705044,"fraud_Kutch, Hermiston and Farrell",misc_pos,21.34,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,112959,Accountant,1980-01-01,trans_6045,1754141294,34.0,-118.0,0
6046,2024-05-17 18:58:14,711136974022,"fraud_Kutch, Hermiston and Farrell",entertainment,46.09,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,764110,Accountant,1980-01-01,trans_6046,1715952494,34.0,-118.0,0
6047,2025-04-11 18:58:14,220226239757,fraud_Keeling-Crist,gas_transport,192.18,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,457475,Teacher,1980-01-01,trans_6047,1744378094,34.0,-118.0,0
6048,2025-04-28 18:58:14,852931597650,fraud_Misc_Store,grocery_pos,38.22,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,710940,Doctor,1980-01-01,trans_6048,1745846894,34.0,-118.0,0
6049,2024-09-20 18:58:14,136147603489,fraud_Lind-Buckridge,food_dining,78.79,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,573715,Sales,1980-01-01,trans_6049,1726838894,34.0,-118.0,0
6050,2024-06-10 18:58:14,975805806619,fraud_Misc_Store,gas_transport,56.81,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,289642,Sales,1980-01-01,trans_6050,1718026094,34.0,-118.0,0
6051,2024-12-19 18:58:14,477757301325,fraud_Lind-Buckridge,shopping_pos,46.64,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,335897,Doctor,1980-01-01,trans_6051,1734614894,34.0,-118.0,0
6052,2025-11-01 18:58:14,947276026393,fraud_Keeling-Crist,kids_pets,26.6,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,454930,Engineer,1980-01-01,trans_6052,1762003694,34.0,-118.0,0
6053,2024-08-29 18:58:14,809314742445,"fraud_Rippin, Kub and Mann",personal_care,85.71,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,808595,Driver,1980-01-01,trans_6053,1724938094,34.0,-118.0,0
6054,2025-01-13 18:58:14,534659913305,fraud_Misc_Store,gas_transport,157.17,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,406623,Accountant,1980-01-01,trans_6054,1736774894,34.0,-118.0,0
6055,2024-03-24 18:58:14,156849225134,fraud_Misc_Store,shopping_pos,47.85,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,337041,Engineer,1980-01-01,trans_6055,1711286894,34.0,-118.0,0
6056,2025-07-17 18:58:14,295921633898,fraud_Keeling-Crist,personal_care,197.3,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,70900,Sales,1980-01-01,trans_6056,1752758894,34.0,-118.0,0
6057,2025-08-01 18:58:14,137301128328,fraud_Misc_Store,grocery_pos,45.21,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,411141,Scientist,1980-01-01,trans_6057,1754054894,34.0,-118.0,0
6058,2025-07-12 18:58:14,775351061270,fraud_Lind-Buckridge,grocery_pos,53.55,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,578316,Manager,1980-01-01,trans_6058,1752326894,34.0,-118.0,0
6059,2025-03-10 18:58:14,205404001235,fraud_Keeling-Crist,kids_pets,93.49,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,685483,Driver,1980-01-01,trans_6059,1741613294,34.0,-118.0,0
6060,2025-01-06 18:58:14,415820182469,"fraud_Rippin, Kub and Mann",food_dining,124.81,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,605610,Teacher,1980-01-01,trans_6060,1736170094,34.0,-118.0,0
6061,2024-08-22 18:58:14,413812555784,fraud_Lind-Buckridge,health_fitness,100.36,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,550993,Accountant,1980-01-01,trans_6061,1724333294,34.0,-118.0,0
6062,2025-02-24 18:58:14,456876366305,fraud_Lind-Buckridge,food_dining,22.19,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,893071,Engineer,1980-01-01,trans_6062,1740403694,34.0,-118.0,0
6063,2024-07-02 18:58:14,208272804828,"fraud_Rippin, Kub and Mann",entertainment,91.77,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,488451,Artist,1980-01-01,trans_6063,1719926894,34.0,-118.0,0
6064,2024-10-18 18:58:14,767589573026,fraud_Keeling-Crist,misc_net,83.74,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,436334,Scientist,1980-01-01,trans_6064,1729258094,34.0,-118.0,0
6065,2025-07-25 18:58:14,581888796676,"fraud_Rippin, Kub and Mann",home,196.27,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,568954,Driver,1980-01-01,trans_6065,1753450094,34.0,-118.0,0
6066,2024-06-10 18:58:14,112995424419,fraud_Keeling-Crist,health_fitness,47.51,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,7034,Teacher,1980-01-01,trans_6066,1718026094,34.0,-118.0,0
6067,2025-01-14 18:58:14,310861546810,"fraud_Heller, Gutmann and Zieme",home,151.32,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,794133,Scientist,1980-01-01,trans_6067,1736861294,34.0,-118.0,0
6068,2025-01-14 18:58:14,508915839425,fraud_Lind-Buckridge,grocery_pos,184.47,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,814552,Accountant,1980-01-01,trans_6068,1736861294,34.0,-118.0,0
6069,2025-06-20 18:58:14,594451864081,"fraud_Heller, Gutmann and Zieme",gas_transport,14.43,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,626940,Manager,1980-01-01,trans_6069,1750426094,34.0,-118.0,0
6070,2025-06-15 18:58:14,596928178285,fraud_Misc_Store,entertainment,92.75,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,77843,Artist,1980-01-01,trans_6070,1749994094,34.0,-118.0,0
6071,2024-11-26 18:58:14,720953662815,fraud_Keeling-Crist,misc_net,198.93,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,105488,Manager,1980-01-01,trans_6071,1732627694,34.0,-118.0,0
6072,2025-07-11 18:58:14,922597409215,"fraud_Rippin, Kub and Mann",entertainment,109.22,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,527491,Doctor,1980-01-01,trans_6072,1752240494,34.0,-118.0,0
6073,2024-06-29 18:58:14,437294862091,fraud_Keeling-Crist,gas_transport,72.63,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,17743,Manager,1980-01-01,trans_6073,1719667694,34.0,-118.0,0
6074,2024-05-23 18:58:14,130960473667,fraud_Lind-Buckridge,travel,29.29,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,664244,Engineer,1980-01-01,trans_6074,1716470894,34.0,-118.0,0
6075,2024-11-10 18:58:14,161008376745,fraud_Lind-Buckridge,health_fitness,155.08,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,551468,Scientist,1980-01-01,trans_6075,1731245294,34.0,-118.0,0
6076,2025-02-06 18:58:14,509942483119,"fraud_Kutch, Hermiston and Farrell",kids_pets,76.67,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,388494,Artist,1980-01-01,trans_6076,1738848494,34.0,-118.0,0
6077,2025-01-14 18:58:14,991330035165,"fraud_Rippin, Kub and Mann",misc_pos,26.1,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,97134,Engineer,1980-01-01,trans_6077,1736861294,34.0,-118.0,0
6078,2025-03-31 18:58:14,398778709774,fraud_Keeling-Crist,shopping_pos,35.23,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,475965,Artist,1980-01-01,trans_6078,1743427694,34.0,-118.0,0
6079,2024-09-25 18:58:14,622667721248,fraud_Keeling-Crist,health_fitness,50.7,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,383830,Engineer,1980-01-01,trans_6079,1727270894,34.0,-118.0,0
6080,2024-07-10 18:58:14,727124989152,fraud_Lind-Buckridge,health_fitness,88.65,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,129154,Artist,1980-01-01,trans_6080,1720618094,34.0,-118.0,0
6081,2025-04-13 18:58:14,647808294924,"fraud_Kutch, Hermiston and Farrell",grocery_pos,123.84,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,747250,Teacher,1980-01-01,trans_6081,1744550894,34.0,-118.0,0
6082,2024-05-20 18:58:14,248437981999,fraud_Keeling-Crist,travel,48.63,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,455195,Scientist,1980-01-01,trans_6082,1716211694,34.0,-118.0,0
6083,2025-09-29 18:58:14,123713676149,"fraud_Heller, Gutmann and Zieme",kids_pets,172.44,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,230146,Scientist,1980-01-01,trans_6083,1759152494,34.0,-118.0,0
6084,2025-12-30 18:58:14,728788127366,fraud_Misc_Store,gas_transport,154.25,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,412840,Sales,1980-01-01,trans_6084,1767101294,34.0,-118.0,0
6085,2025-02-24 18:58:14,383420233578,"fraud_Heller, Gutmann and Zieme",grocery_pos,40.15,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,784061,Accountant,1980-01-01,trans_6085,1740403694,34.0,-118.0,0
